Buick Skylark;1;27;6
Buick Roadmaster;24;27;35
Buick Regal;28;26;50
Mercedes-Benz S-Class;3;42;9
Mercedes-Benz E-Class;0;44;0
Mercedes-Benz W201;53;73;8
Mercedes-Benz SL-Class;16;8;22
Lexus LS;5;45;1
Lexus ES;46;20;21
Mazda 626;43;41;43
Mazda 929;35;30;78
Mazda MX-5;58;50;61
Mazda Familia;35;18;39
Mazda Navajo;35;15;2
Mazda RX-7;49;53;52
Mazda MPV;26;17;45
Mazda B-Series;27;3;37
Suzuki Swift;11;8;27
Suzuki SJ;21;53;38
Suzuki Sidekick;27;16;11
Lotus Esprit;37;16;72
Lotus Elan;31;18;35
Lincoln Town Car;44;26;36
Lincoln Continental;7;0;18
Lincoln Continental Mark VII;36;34;27
Volkswagen Type 2;31;18;45
Volkswagen Passat;0;17;0
Volkswagen Golf;52;29;71
Volkswagen Corrado;48;46;32
Volkswagen Jetta;25;5;13
Volkswagen Cabriolet;52;51;16
Volkswagen Fox;3;7;40
Volkswagen GTI;5;50;9
Honda Civic;33;6;8
Honda Accord;32;21;45
Lamborghini Diablo;11;19;31
Saab 900;18;36;43
Saab 9000;31;9;1
Chevrolet Caprice;7;49;7
Maserati 430;26;42;15
Maserati Spyder;62;39;6
Mitsubishi Chariot;36;47;72
Mitsubishi Truck;25;55;47
Mitsubishi GTO;40;33;30
Mitsubishi Pajero;31;42;33
Mitsubishi Galant;25;37;0
Mitsubishi Eclipse;31;49;82
Mitsubishi Mirage;24;29;11
Nissan 300ZX;19;45;41
Nissan Sentra;36;37;11
Eagle Talon;15;40;26
Mazda MX-6;55;19;28
Plymouth Laser;28;43;21
Land Rover Range Rover;52;8;32
Land Rover Sterling;24;1;10
Toyota Previa;13;33;40
Saab 900;24;20;4
Saab 9000;12;8;51
Volkswagen Corrado;5;23;16
Volkswagen Jetta;27;35;50
Volkswagen GTI;40;24;29
Volkswagen Fox;27;28;5
Volkswagen Golf;36;57;52
Volkswagen Cabriolet;36;45;0
Volkswagen Eurovan;27;22;54
Volkswagen Passat;22;14;23
Volkswagen riolet;21;32;50
Ford Crown Victoria;42;34;14
Ford Festiva;47;36;35
Ford Ranger;48;43;28
Ford Aerostar;3;44;19
Ford F-Series;33;13;16
Ford E-Series;13;10;33
Ford Taurus;19;38;24
Ford Tempo;12;31;36
Ford Thunderbird;44;64;22
Ford Escort;4;53;45
Ford Probe;79;59;6
Ford Bronco;46;3;74
Ford Explorer;11;53;34
Ford Mustang;35;26;44
Ford Club Wagon;20;40;9
Ford Econoline E150;28;32;8
Ford Econoline E250;15;1;18
Ford Econoline E350;43;47;19
Ford F150;49;69;28
Ford F250;25;48;53
Ford F350;28;45;25
Suzuki Swift;77;28;26
Suzuki Sidekick;10;15;24
Suzuki SJ;31;6;50
Suzuki Samurai;12;36;26
Mercedes-Benz E-Class;56;17;10
Mercedes-Benz S-Class;10;44;28
Mercedes-Benz SL-Class;56;32;59
Mercedes-Benz W201;1;5;14
Mercedes-Benz 190E;4;26;60
Mercedes-Benz 300CE;32;27;21
Mercedes-Benz 300D;24;65;13
Mercedes-Benz 300E;37;37;18
Mercedes-Benz 300SD;26;13;47
Mercedes-Benz 300SE;43;9;40
Mercedes-Benz 300SL;16;19;77
Mercedes-Benz 300TE;61;12;4
Mercedes-Benz 400E;18;7;14
Mercedes-Benz 400SE;7;46;19
Mercedes-Benz 500E;45;44;17
Mercedes-Benz 500SEL;35;41;35
Mercedes-Benz 500SL;37;35;5
Mercedes-Benz 600SEL;40;74;19
Subaru Legacy;12;26;19
Subaru Loyale;49;23;33
Subaru Alcyone SVX;10;42;12
Subaru Justy;47;46;22
Subaru SVX;3;5;43
Mitsubishi Diamante;31;43;29
Mitsubishi Galant;10;22;15
Mitsubishi RVR;54;44;28
Mitsubishi GTO;30;55;11
Mitsubishi Chariot;49;17;42
Mitsubishi Eclipse;42;42;30
Mitsubishi Pajero;4;31;50
Mitsubishi Mirage;51;42;26
Mitsubishi Truck;35;51;21
Mitsubishi 3000GT;11;45;41
Mitsubishi Expo;14;5;29
Mitsubishi Mighty Max Macro;14;81;10
Mitsubishi Mighty Max;22;58;20
Mitsubishi Montero;14;45;40
Mitsubishi Precis;49;38;4
Mazda 323;13;58;35
Mazda 626;27;25;38
Mazda 929;44;62;73
Mazda MPV;20;21;25
Mazda MX-6;3;51;15
Mazda Protege;41;15;61
Mazda MX-5;52;2;25
Mazda B-Series;34;24;41
Mazda Familia;73;48;9
Mazda Navajo;5;6;13
Mazda MX-3;45;3;7
Mazda RX-7;2;20;61
Mazda B-Series Plus;16;10;44
Mazda Miata MX-5;21;49;10
Mercury Tracer;43;14;50
Mercury Sable;9;2;31
Mercury Grand Marquis;40;24;37
Mercury Topaz;40;13;39
Mercury Cougar;5;40;34
Mercury Capri;65;26;22
Audi 80;52;37;57
Audi 100;46;25;40
Audi V8;3;14;68
Audi S4;43;27;32
Audi Quattro;12;3;3
Buick LeSabre;30;30;18
Buick Riviera;40;17;49
Buick Regal;22;20;43
Buick Skylark;10;45;40
Buick Century;51;29;22
Buick Roadmaster;13;25;29
Buick Park Avenue;40;45;21
Buick Coachbuilder;83;6;26
BMW 3 Series;4;22;17
BMW 5 Series;25;73;24
BMW 7 Series;2;12;1
BMW 8 Series;8;34;55
BMW M5;36;2;45
Pontiac Firebird;16;57;6
Pontiac Sunbird;12;2;53
Pontiac Grand Prix;8;52;34
Pontiac Grand Am;26;28;7
Pontiac LeMans;50;59;27
Pontiac Firebird Formula;9;16;21
Pontiac Firefly;63;42;53
Pontiac Bonneville;61;31;52
Pontiac Trans Sport;30;31;32
Land Rover Range Rover;4;18;30
Land Rover Defender;10;19;28
Lexus LS;29;25;16
Lexus SC;40;7;47
Lexus ES;4;4;29
Dodge Viper;13;10;10
Dodge Caravan;45;0;52
Dodge Colt;47;8;35
Dodge D150 Club;30;50;37
Dodge D150;32;51;20
Dodge D250 Club;16;44;54
Dodge D250;48;1;51
Dodge D350 Club;35;13;64
Dodge D350;30;47;53
Dodge Dakota Club;14;49;5
Dodge Dakota;28;30;36
Dodge Daytona;51;25;13
Dodge Dynasty;1;63;20
Dodge Grand Caravan;36;27;22
Dodge Monaco;27;36;39
Dodge Ram 50;18;28;20
Dodge Ram Van B150;25;58;4
Dodge Ram Van B250;37;38;1
Dodge Ram Van B350;11;4;41
Dodge Ram Wagon B150;50;16;33
Dodge Ram Wagon B250;24;30;48
Dodge Ram Wagon B350;22;24;6
Dodge Ramcharger;32;31;11
Dodge Shadow;32;45;3
Dodge Spirit;24;10;52
Dodge Stealth;27;38;17
Lincoln Town Car;8;23;39
Lincoln Continental Mark VII;51;50;53
Lincoln Continental;22;45;28
Lincoln Mark VII;20;27;42
Lotus Elan;23;51;34
Lotus Esprit;50;23;6
Lamborghini Diablo;9;12;34
Porsche 911;24;19;44
Porsche 968;20;59;0
Cadillac Seville;14;24;42
Cadillac Allante;41;25;45
Cadillac Brougham;24;17;15
Cadillac DeVille;11;44;22
Cadillac Eldorado;42;49;13
Cadillac Fleetwood;27;36;22
Toyota Camry;58;77;56
Toyota 4Runner;2;57;68
Toyota Celica;12;54;41
Toyota Corolla;41;26;48
Toyota Cressida;29;11;43
Toyota Land Cruiser;39;0;37
Toyota MR2;44;53;34
Toyota Paseo;21;13;45
Toyota Previa;35;2;38
Toyota Supra;9;19;29
Toyota Tercel;8;19;49
Toyota Xtra;38;5;53
Nissan 300ZX;42;36;37
Nissan Sentra;4;49;19
Nissan 240SX;18;16;30
Nissan Maxima;0;33;63
Nissan NX;45;8;45
Nissan Pathfinder;26;45;75
Nissan Stanza;32;62;4
Plymouth Laser;69;23;25
Plymouth Acclaim;28;31;33
Plymouth Colt;22;12;38
Plymouth Colt Vista;11;35;9
Plymouth Grand Voyager;61;32;37
Plymouth Sundance;30;4;34
Plymouth Voyager;14;51;21
Honda Prelude;42;50;34
Honda Accord;39;41;47
Honda Civic;64;2;32
Eagle Talon;29;30;17
Eagle Premier;10;8;36
Eagle Summit;37;43;23
Acura Integra;27;3;50
Acura Legend;33;37;29
Acura NSX;31;38;19
Acura Vigor;44;50;45
Alfa Romeo 164;41;59;2
Alfa Romeo Spider;30;16;62
Chevrolet 1500;10;30;28
Chevrolet 2500;17;20;63
Chevrolet 3500;49;17;17
Chevrolet APV;30;65;14
Chevrolet Astro;41;52;4
Chevrolet Beretta;12;25;31
Chevrolet Blazer;17;29;20
Chevrolet Camaro;15;23;19
Chevrolet Caprice;47;3;45
Chevrolet Cavalier;16;18;32
Chevrolet Corsica;25;35;8
Chevrolet Corvette;36;37;27
Chevrolet G-Series G10;45;44;7
Chevrolet G-Series G20;21;18;2
Chevrolet G-Series G30;2;34;41
Chevrolet Lumina;40;21;29
Chevrolet Lumina APV;65;17;31
Chevrolet S10 Blazer;66;15;49
Chevrolet S10;76;32;28
Chevrolet Sportvan G10;28;29;71
Chevrolet Sportvan G20;36;52;40
Chevrolet Sportvan G30;47;27;37
Chevrolet Suburban 1500;42;0;46
Chevrolet Suburban 2500;53;25;54
Chrysler Fifth Ave;15;40;18
Chrysler Imperial;44;55;4
Chrysler LeBaron;0;23;42
Chrysler New Yorker;35;14;23
Chrysler Town & Country;13;21;16
Daihatsu Charade;17;2;30
Daihatsu Rocky;17;11;27
Geo Metro;33;8;2
Geo Prizm;8;6;7
Geo Storm;44;4;48
Geo Tracker;31;43;62
GMC 1500;6;30;14
GMC 2500;30;38;28
GMC 3500;44;24;7
GMC 1500 Club Coupe;29;28;24
GMC 2500 Club Coupe;1;58;31
GMC 3500 Club Coupe;11;7;35
GMC Jimmy;28;21;50
GMC Rally Wagon 1500;60;3;6
GMC Rally Wagon 2500;38;6;55
GMC Rally Wagon 3500;4;20;21
GMC Safari;55;23;43
GMC Sonoma Club;21;22;28
GMC Sonoma;54;28;49
GMC Suburban 1500;3;3;49
GMC Suburban 2500;46;61;27
GMC Vandura 1500;17;2;8
GMC Vandura 2500;35;0;28
GMC Vandura 3500;54;24;33
GMC Yukon;10;46;37
Hyundai Elantra;26;34;14
Hyundai Excel;2;4;11
Hyundai Scoupe;25;20;51
Hyundai Sonata;77;9;19
Infiniti G;16;22;9
Infiniti M;29;52;30
Infiniti Q;28;62;45
Isuzu Amigo;29;19;34
Isuzu Impulse;21;75;24
Isuzu Rodeo;39;27;44
Isuzu Space;13;38;21
Isuzu Stylus;21;46;25
Isuzu Trooper;32;37;28
Jaguar XJ Series;43;7;42
Jeep Cherokee;29;56;45
Jeep Comanche;31;19;36
Jeep Wrangler;34;34;24
Oldsmobile 88;52;56;36
Oldsmobile 98;13;11;44
Oldsmobile Achieva;7;6;66
Oldsmobile Bravada;20;30;51
Oldsmobile Ciera;0;56;31
Oldsmobile Custom Cruiser;35;33;21
Oldsmobile Cutlass Supreme;21;41;11
Oldsmobile Silhouette;14;43;29
Oldsmobile Toronado;30;6;7
Saturn S-Series;12;7;40
Volvo 240;29;32;18
Volvo 740;38;4;24
Volvo 940;12;23;33
Volvo 960;39;56;30
Subaru Loyale;32;46;82
Subaru Alcyone SVX;54;67;15
Subaru Legacy;46;32;8
Subaru Justy;25;13;15
Subaru Impreza;58;46;9
Subaru SVX;46;25;57
Suzuki Sidekick;41;36;38
Suzuki Swift;35;19;47
Suzuki SJ;31;19;49
Suzuki Samurai;30;5;8
Pontiac Grand Prix;4;40;38
Pontiac Firebird;91;27;47
Pontiac Sunbird;32;21;52
Pontiac Grand Am;31;49;30
Pontiac LeMans;38;28;66
Pontiac Bonneville;15;29;36
Pontiac Trans Sport;55;11;30
Mitsubishi GTO;33;38;41
Mitsubishi Truck;40;54;54
Mitsubishi Galant;37;7;37
Mitsubishi RVR;38;52;45
Mitsubishi Diamante;35;34;10
Mitsubishi Chariot;35;23;45
Mitsubishi Mirage;32;46;17
Mitsubishi Eclipse;50;67;46
Mitsubishi Pajero;38;1;27
Mitsubishi 3000GT;59;3;1
Mitsubishi Expo;17;28;35
Mitsubishi Mighty Max Macro;34;30;38
Mitsubishi Mighty Max;63;60;28
Mitsubishi Montero;25;44;15
Mitsubishi Precis;35;12;46
Ford Tempo;44;0;31
Ford Taurus;38;9;15
Ford Aerostar;19;31;7
Ford Festiva;22;5;6
Ford Ranger;13;23;26
Ford E-Series;14;20;7
Ford Escort;10;46;1
Ford Mustang;15;9;45
Ford Explorer;37;35;43
Ford F-Series;41;57;34
Ford Bronco;67;17;35
Ford Thunderbird;5;35;26
Ford Probe;12;38;34
Ford LTD Crown Victoria;12;20;27
Ford Club Wagon;35;12;48
Ford Crown Victoria;50;45;13
Ford Econoline E150;45;13;44
Ford Econoline E250;41;64;8
Ford Econoline E350;59;10;31
Ford F150;61;23;47
Ford F250;36;28;16
Ford F350;35;6;28
Mazda 323;5;2;70
Mazda 626;23;76;45
Mazda 929;20;43;28
Mazda RX-7;18;12;48
Mazda B-Series;20;66;37
Mazda Navajo;23;16;32
Mazda MX-3;54;46;61
Mazda MX-6;25;65;49
Mazda Protege;27;55;56
Mazda MPV;49;9;15
Mazda MX-5;18;34;20
Mazda B-Series Plus;15;1;2
Mazda Miata MX-5;18;46;36
Mercury Sable;34;46;32
Mercury Capri;32;21;16
Mercury Villager;15;28;37
Mercury Cougar;33;35;4
Mercury Tracer;62;52;22
Mercury Topaz;8;15;40
Mercury Grand Marquis;30;91;31
Buick Park Avenue;23;35;47
Buick Skylark;30;30;7
Buick Roadmaster;43;29;36
Buick Century;3;11;23
Buick Coachbuilder;26;16;3
Buick Riviera;12;48;14
Buick Regal;33;46;37
Buick LeSabre;47;24;45
Mercedes-Benz W201;21;16;70
Mercedes-Benz S-Class;36;39;57
Mercedes-Benz C-Class;8;27;1
Mercedes-Benz SL-Class;39;24;67
Mercedes-Benz E-Class;4;19;38
Mercedes-Benz 190E;37;32;53
Mercedes-Benz 300CE;6;22;53
Mercedes-Benz 300D;24;37;5
Mercedes-Benz 300E;42;27;33
Mercedes-Benz 300SD;33;28;37
Mercedes-Benz 300SE;42;40;20
Mercedes-Benz 300SL;29;35;49
Mercedes-Benz 300TE;3;30;74
Mercedes-Benz 400E;49;18;53
Mercedes-Benz 400SEL;50;24;32
Mercedes-Benz 500E;13;29;59
Mercedes-Benz 500SEC;62;46;11
Mercedes-Benz 500SEL;5;12;59
Mercedes-Benz 500SL;15;30;25
Mercedes-Benz 600SEC;22;44;23
Mercedes-Benz 600SEL;37;58;6
Mercedes-Benz 600SL;24;56;22
Porsche 911;44;41;24
Porsche 928;31;53;45
Porsche 968;33;44;8
Audi 90;36;27;34
Audi 100;24;18;23
Audi S4;35;23;31
Audi Quattro;49;10;52
Dodge Viper RT/10;22;9;52
Dodge Intrepid;56;47;56
Dodge Caravan;64;59;6
Dodge Colt;51;7;1
Dodge D150 Club;15;17;46
Dodge D150;27;45;34
Dodge D250 Club;48;42;31
Dodge D250;63;48;1
Dodge D350 Club;11;24;22
Dodge D350;32;13;14
Dodge Dakota Club;59;21;44
Dodge Dakota;19;47;32
Dodge Daytona;58;18;3
Dodge Dynasty;19;5;58
Dodge Grand Caravan;43;47;51
Dodge Ram 50;6;85;40
Dodge Ram Van B150;17;9;18
Dodge Ram Van B250;51;24;10
Dodge Ram Van B350;17;19;3
Dodge Ram Wagon B150;56;73;0
Dodge Ram Wagon B250;23;31;67
Dodge Ram Wagon B350;54;57;23
Dodge Ramcharger;11;48;28
Dodge Shadow;33;12;47
Dodge Spirit;31;51;2
Dodge Stealth;12;22;54
Dodge Viper;33;19;68
Lotus Esprit;34;31;82
Lotus Elan;36;56;53
Lamborghini Diablo;63;20;34
Saab 900;23;44;42
Saab 9000;19;40;11
Volkswagen Fox;66;15;10
Volkswagen Passat;5;26;69
Volkswagen GTI;37;9;59
Volkswagen Golf;2;73;28
Volkswagen Corrado;31;78;69
Volkswagen Cabriolet;23;45;48
Volkswagen Eurovan;16;26;27
Volkswagen Jetta;39;8;21
Volkswagen riolet;3;9;12
Volkswagen Golf III;15;27;10
Volkswagen Jetta III;44;38;40
BMW 3 Series;10;3;34
BMW 5 Series;38;49;36
BMW 7 Series;33;41;44
BMW 8 Series;22;5;24
BMW M5;55;45;33
Land Rover Defender;18;68;55
Land Rover Range Rover Classic;14;24;26
Land Rover Defender 110;26;43;36
Land Rover Range Rover;30;40;31
Nissan Sentra;73;21;45
Nissan 300ZX;31;18;34
Nissan 240SX;43;70;25
Nissan Altima;4;43;52
Nissan Maxima;33;39;53
Nissan NX;10;37;0
Nissan Pathfinder;4;39;15
Nissan Quest;12;60;71
Lincoln Town Car;4;1;36
Lincoln Continental;21;32;14
Lincoln Mark VIII;50;49;10
Lexus SC;64;76;11
Lexus GS;34;50;5
Lexus LS;2;48;9
Lexus ES;15;40;3
Chrysler Concorde;1;57;24
Chrysler Fifth Ave;38;2;29
Chrysler Imperial;41;17;15
Chrysler LeBaron;31;38;13
Chrysler New Yorker;19;17;15
Chrysler Town & Country;12;35;58
Honda Prelude;8;47;30
Honda Accord;20;22;19
Honda Civic;44;56;17
Honda del Sol;39;2;22
Toyota Camry;12;38;58
Toyota 4Runner;26;38;32
Toyota Celica;28;30;3
Toyota Corolla;32;33;62
Toyota Land Cruiser;56;21;51
Toyota MR2;6;16;8
Toyota Paseo;21;46;23
Toyota Previa;43;22;19
Toyota Supra;6;6;58
Toyota T100;32;13;26
Toyota Tercel;39;12;13
Toyota Xtra;26;43;12
Jeep Grand Cherokee;45;91;52
Jeep Cherokee;48;24;3
Jeep Wrangler;39;70;33
Acura Integra;26;40;70
Acura Legend;26;41;34
Acura NSX;20;51;27
Acura Vigor;59;28;23
Alfa Romeo 164;35;42;29
Alfa Romeo Spider;8;11;39
Cadillac Allante;31;38;21
Cadillac DeVille;39;18;3
Cadillac Eldorado;39;30;32
Cadillac Fleetwood;17;6;43
Cadillac Seville;37;33;36
Cadillac Sixty Special;36;38;53
Chevrolet 1500;32;30;42
Chevrolet 2500;24;29;6
Chevrolet 3500;20;31;48
Chevrolet APV;64;28;59
Chevrolet Astro;3;5;59
Chevrolet Beretta;22;10;9
Chevrolet Blazer;31;41;45
Chevrolet Camaro;4;44;26
Chevrolet Caprice Classic;32;4;13
Chevrolet Cavalier;58;25;10
Chevrolet Corsica;29;47;35
Chevrolet Corvette;39;49;37
Chevrolet G-Series G10;14;13;46
Chevrolet G-Series G20;0;72;4
Chevrolet G-Series G30;19;52;40
Chevrolet Lumina;22;22;23
Chevrolet Lumina APV;2;18;50
Chevrolet S10 Blazer;11;31;34
Chevrolet S10;19;3;33
Chevrolet Sportvan G10;34;20;1
Chevrolet Sportvan G20;31;53;46
Chevrolet Sportvan G30;26;61;77
Chevrolet Suburban 1500;2;29;26
Chevrolet Suburban 2500;25;67;41
Eagle Summit;49;56;45
Eagle Talon;6;10;32
Eagle Vision;48;11;43
Geo Metro;9;28;66
Geo Prizm;0;28;13
Geo Storm;30;5;3
Geo Tracker;10;4;28
GMC 1500;70;40;40
GMC 2500;18;52;13
GMC 3500;11;37;33
GMC 1500 Club Coupe;71;42;17
GMC 2500 Club Coupe;16;13;45
GMC 3500 Club Coupe;51;32;32
GMC Jimmy;41;59;42
GMC Rally Wagon 1500;38;38;16
GMC Rally Wagon 2500;45;60;35
GMC Rally Wagon 3500;6;52;49
GMC Safari;7;52;40
GMC Sonoma Club Coupe;12;42;46
GMC Sonoma;30;3;23
GMC Suburban 1500;1;48;78
GMC Suburban 2500;25;47;44
GMC Vandura 1500;42;43;41
GMC Vandura 2500;32;64;16
GMC Vandura 3500;6;18;6
GMC Yukon;10;9;42
HUMMER H1;13;11;48
Hyundai Elantra;35;34;4
Hyundai Excel;13;49;43
Hyundai Scoupe;57;6;17
Hyundai Sonata;24;69;46
Infiniti G;57;46;3
Infiniti J;30;24;13
Infiniti Q;22;64;55
Isuzu Amigo;49;18;59
Isuzu Rodeo;48;44;23
Isuzu Space;45;10;21
Isuzu Stylus;46;45;27
Isuzu Trooper;41;40;4
Jaguar XJ Series;45;50;53
Oldsmobile 88;18;40;20
Oldsmobile 98;41;42;33
Oldsmobile Achieva;47;13;14
Oldsmobile Bravada;41;65;29
Oldsmobile Ciera;9;59;19
Oldsmobile Cutlass Cruiser;45;37;27
Oldsmobile Cutlass Supreme;31;28;30
Oldsmobile Silhouette;44;49;43
Plymouth Acclaim;55;0;17
Plymouth Colt;13;17;9
Plymouth Colt Vista;31;70;16
Plymouth Grand Voyager;22;25;12
Plymouth Laser;13;7;25
Plymouth Sundance;26;32;31
Plymouth Voyager;31;19;46
Saturn S-Series;29;26;20
Volvo 240;1;20;27
Volvo 850;42;12;35
Volvo 940;30;22;52
Volvo 960;15;21;8
Ford Taurus;8;36;3
Ford Aerostar;22;16;44
Ford Escort;3;2;47
Ford Mustang;47;15;32
Ford E-Series;6;53;28
Ford Probe;16;45;54
Ford Thunderbird;6;41;9
Ford Tempo;11;19;5
Ford F-Series;4;18;27
Ford Explorer;20;16;34
Ford Lightning;30;9;18
Ford Aspire;28;3;15
Ford Ranger;56;34;36
Ford Bronco;32;2;37
Ford Crown Victoria;84;4;85
Ford Club Wagon;13;68;36
Ford Econoline E150;3;5;25
Ford Econoline E250;63;12;37
Ford Econoline E350;54;14;21
Ford F150;93;35;23
Ford F250;19;52;29
Ford F350;5;29;23
Mercedes-Benz C-Class;21;49;15
Mercedes-Benz SL-Class;26;26;54
Mercedes-Benz E-Class;4;38;33
Mercedes-Benz S-Class;60;36;21
Kia Sephia;52;24;48
Buick Roadmaster;56;67;31
Buick Park Avenue;28;16;2
Buick Century;5;2;62
Buick LeSabre;26;11;64
Buick Skylark;19;40;40
Buick Regal;33;36;41
Buick Coachbuilder;50;10;31
Mercury Sable;35;40;35
Mercury Topaz;55;12;46
Mercury Capri;41;69;58
Mercury Villager;26;51;19
Mercury Tracer;30;53;16
Mercury Cougar;57;33;38
Mercury Grand Marquis;36;30;66
Mitsubishi Eclipse;39;26;62
Mitsubishi Mirage;35;6;23
Mitsubishi Diamante;63;22;26
Mitsubishi Galant;19;29;3
Mitsubishi Truck;31;37;56
Mitsubishi Chariot;30;27;36
Mitsubishi RVR;59;16;25
Mitsubishi GTO;26;32;2
Mitsubishi Pajero;36;20;71
Mitsubishi 3000GT;35;62;14
Mitsubishi Expo;32;40;31
Mitsubishi Mighty Max Macro;43;23;1
Mitsubishi Mighty Max;39;15;71
Mitsubishi Montero;29;44;45
Mitsubishi Precis;4;29;3
Eagle Vision;3;31;9
Eagle Summit;20;14;32
Eagle Talon;22;47;17
Volkswagen Passat;21;36;27
Volkswagen Jetta;20;22;42
Volkswagen Golf;19;89;28
Volkswagen Corrado;52;10;47
Volkswagen Eurovan;4;29;9
Volkswagen Golf III;30;3;45
Volkswagen Jetta III;25;13;26
Lexus SC;40;12;2
Lexus LS;22;26;29
Lexus GS;21;32;47
Lexus ES;44;18;28
Dodge Intrepid;17;67;88
Dodge Ram;28;13;62
Dodge Viper RT/10;13;34;38
Dodge Caravan;19;62;94
Dodge Colt;64;29;15
Dodge Dakota Club;15;3;74
Dodge Dakota;37;47;13
Dodge Grand Caravan;33;45;33
Dodge Ram 1500;9;29;4
Dodge Ram 2500;5;7;42
Dodge Ram 3500;59;21;13
Dodge Ram Van B150;52;15;36
Dodge Ram Van B250;31;65;64
Dodge Ram Van B350;31;40;3
Dodge Ram Wagon B150;10;46;32
Dodge Ram Wagon B250;36;51;9
Dodge Ram Wagon B350;38;46;34
Dodge Shadow;14;7;38
Dodge Spirit;28;23;20
Dodge Stealth;28;49;22
Dodge Viper;28;19;70
Chevrolet 1500;5;2;31
Chevrolet 2500;72;11;42
Chevrolet 3500;17;20;19
Chevrolet Impala SS;15;35;29
Chevrolet Caprice;33;57;20
Chevrolet Astro;23;26;26
Chevrolet Beretta;12;12;78
Chevrolet Blazer;23;64;13
Chevrolet Camaro;32;29;26
Chevrolet Caprice Classic;27;25;29
Chevrolet Cavalier;8;19;73
Chevrolet Corsica;30;2;40
Chevrolet Corvette;24;37;3
Chevrolet G-Series G10;43;5;5
Chevrolet G-Series G20;42;4;45
Chevrolet G-Series G30;51;40;22
Chevrolet Impala;9;34;18
Chevrolet Lumina;5;19;18
Chevrolet S10 Blazer;7;38;18
Chevrolet S10;65;28;2
Chevrolet Sportvan G20;47;21;19
Chevrolet Sportvan G30;23;47;26
Chevrolet Suburban 1500;29;13;38
Chevrolet Suburban 2500;17;46;54
Lincoln Mark VIII;37;12;61
Lincoln Town Car;29;42;40
Lincoln Continental;7;12;31
Audi 90;37;25;33
Audi 100;11;16;42
Audi V8;60;24;58
Audi Cabriolet;5;26;22
Audi S4;25;42;38
Audi riolet;28;32;22
Audi Quattro;48;16;3
Saab 900;14;7;20
Saab 9000;31;48;59
Mazda 323;36;36;5
Mazda 626;27;2;34
Mazda 929;9;5;37
Mazda B-Series;38;40;18
Mazda MPV;40;63;31
Mazda MX-3;66;60;25
Mazda Protege;33;0;39
Mazda Navajo;11;34;44
Mazda RX-7;53;2;30
Mazda MX-5;70;34;15
Mazda MX-6;48;66;63
Mazda B-Series Plus;9;25;1
Mazda Miata MX-5;11;43;47
Subaru Justy;2;24;22
Subaru Legacy;44;55;26
Subaru Alcyone SVX;54;55;1
Subaru Loyale;21;67;31
Subaru Impreza;25;24;38
Subaru SVX;14;38;53
Land Rover Discovery;22;46;62
Land Rover Range Rover;40;66;45
Land Rover Defender;64;66;46
Land Rover Defender 90;11;32;45
Nissan 300ZX;40;18;71
Nissan Sentra;13;31;56
Nissan 240SX;26;59;0
Nissan Altima;18;10;22
Nissan Maxima;12;29;36
Nissan Pathfinder;24;24;13
Nissan Quest;29;12;46
Honda Prelude;44;22;41
Honda Accord;20;14;22
Honda Civic;58;82;1
Honda del Sol;14;34;63
Honda Passport;32;12;14
Pontiac Firebird;19;32;39
Pontiac Grand Prix;31;14;3
Pontiac Bonneville;46;43;65
Pontiac Trans Sport;4;19;45
Pontiac Sunbird;9;40;43
Pontiac Grand Am;28;39;23
Pontiac Firefly;91;35;34
Lamborghini Diablo;39;60;41
Suzuki Swift;58;52;36
Suzuki Sidekick;42;59;64
Suzuki SJ;16;31;19
Suzuki Samurai;28;0;32
Lotus Esprit;18;13;27
Lotus Elan;15;21;5
Porsche 911;54;60;11
Porsche 928;65;49;10
Porsche 968;43;30;65
Acura Integra;31;59;6
Acura Legend;34;21;24
Acura NSX;17;12;66
Acura Vigor;58;27;27
BMW 3 Series;49;41;52
BMW 5 Series;22;20;11
BMW 7 Series;15;22;22
BMW 8 Series;45;23;8
Chrysler Concorde;0;24;40
Chrysler LeBaron;47;28;18
Chrysler LHS;13;26;22
Chrysler New Yorker;69;6;19
Chrysler Town & Country;49;13;23
Alfa Romeo 164;62;25;41
Alfa Romeo Spider;17;47;15
Cadillac DeVille;3;22;43
Cadillac Eldorado;74;3;4
Cadillac Fleetwood;34;16;34
Cadillac Seville;31;35;4
Geo Metro;64;42;58
Geo Prizm;56;33;36
Geo Tracker;16;41;6
GMC 1500;19;12;0
GMC 2500;13;5;60
GMC 3500;24;27;4
GMC 1500 Club Coupe;41;10;32
GMC 2500 Club Coupe;25;11;22
GMC 3500 Club Coupe;50;7;61
GMC Jimmy;17;52;52
GMC Rally Wagon 2500;56;9;30
GMC Rally Wagon 3500;44;29;29
GMC Safari;8;26;48
GMC Sonoma Club Coupe;8;32;27
GMC Sonoma;36;42;26
GMC Suburban 1500;32;28;2
GMC Suburban 2500;15;3;48
GMC Vandura 1500;17;20;24
GMC Vandura 2500;19;33;24
GMC Vandura 3500;33;65;37
GMC Yukon;19;42;14
HUMMER H1;2;55;65
Hyundai Elantra;30;23;26
Hyundai Excel;36;34;10
Hyundai Scoupe;13;70;33
Hyundai Sonata;32;5;29
Infiniti G;17;29;34
Infiniti J;46;31;35
Infiniti Q;13;26;44
Isuzu Amigo;51;14;18
Isuzu Rodeo;34;3;18
